MeasurementTime,VehicleType,VehicleFlowRate,AverageVehicleSpeed,CountyNo,Geometry,RegionId
2025-08-03T10:47:00.000+02:00,anyVehicle,780,69.34,14,"{'SWEREF99TM': 'POINT (315117.82 6394420.64)', 'WGS84': 'POINT (11.901369 57.65405)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,240,89.82,14,"{'SWEREF99TM': 'POINT (320724.34 6393021.62)', 'WGS84': 'POINT (11.9962225 57.643764)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,120,94.68,14,"{'SWEREF99TM': 'POINT (316578.8 6393480.97)', 'WGS84': 'POINT (11.926528 57.646217)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,780,75.77,14,"{'SWEREF99TM': 'POINT (316024.34 6393683.93)', 'WGS84': 'POINT (11.917098 57.64781)'}",5
2025-08-03T10:46:00.000+02:00,anyVehicle,60,66.73,14,"{'SWEREF99TM': 'POINT (314880.03 6399771.65)', 'WGS84': 'POINT (11.893284 57.701946)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,600,65.66,14,"{'SWEREF99TM': 'POINT (314941.48 6397089.41)', 'WGS84': 'POINT (11.896373 57.677914)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,480,83.7,14,"{'SWEREF99TM': 'POINT (315525.31 6394045.2)', 'WGS84': 'POINT (11.908474 57.65085)'}",5
2025-08-03T10:46:00.000+02:00,anyVehicle,60,71.28,14,"{'SWEREF99TM': 'POINT (320007.91 6393164.86)', 'WGS84': 'POINT (11.984131 57.644764)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,600,71.84,14,"{'SWEREF99TM': 'POINT (315261.94 6397309.93)', 'WGS84': 'POINT (11.901569 57.680023)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,480,50.49,14,"{'SWEREF99TM': 'POINT (318413.21 6393339.91)', 'WGS84': 'POINT (11.957322 57.645695)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,240,97.74,14,"{'SWEREF99TM': 'POINT (318571.33 6393351.1)', 'WGS84': 'POINT (11.959959 57.64586)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,120,81.72,14,"{'SWEREF99TM': 'POINT (319204.3 6393285.33)', 'WGS84': 'POINT (11.970597 57.645523)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,480,78.57,14,"{'SWEREF99TM': 'POINT (321676.72 6393056.91)', 'WGS84': 'POINT (12.012129 57.64446)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,300,85.1,14,"{'SWEREF99TM': 'POINT (317321.38 6393406.53)', 'WGS84': 'POINT (11.939007 57.64585)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,1380,76.02,1,"{'SWEREF99TM': 'POINT (671647.72 6577978.33)', 'WGS84': 'POINT (18.015085 59.305706)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,120,66.1,14,"{'SWEREF99TM': 'POINT (315300.27 6397844.06)', 'WGS84': 'POINT (11.901802 57.68483)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,240,88.83,14,"{'SWEREF99TM': 'POINT (316449.13 6393492.8)', 'WGS84': 'POINT (11.92435 57.64627)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,300,84.1,14,"{'SWEREF99TM': 'POINT (315015.54 6397168.1)', 'WGS84': 'POINT (11.8975525 57.67865)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,240,94.41,14,"{'SWEREF99TM': 'POINT (314890.45 6394741.52)', 'WGS84': 'POINT (11.897319 57.656834)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,60,61.2,14,"{'SWEREF99TM': 'POINT (317920.78 6393409.69)', 'WGS84': 'POINT (11.949032 57.646122)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,300,74.23,14,"{'SWEREF99TM': 'POINT (318800.53 6393323.82)', 'WGS84': 'POINT (11.963814 57.645706)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,480,76.68,14,"{'SWEREF99TM': 'POINT (313822.02 6400124.86)', 'WGS84': 'POINT (11.875285 57.704678)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,720,80.64,14,"{'SWEREF99TM': 'POINT (315835.8 6393811.17)', 'WGS84': 'POINT (11.913847 57.648876)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,360,90.06,14,"{'SWEREF99TM': 'POINT (316026.01 6393686.83)', 'WGS84': 'POINT (11.917124 57.64784)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,180,88.56,14,"{'SWEREF99TM': 'POINT (316701.9 6393452.42)', 'WGS84': 'POINT (11.928609 57.64601)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,840,95.32,1,"{'SWEREF99TM': 'POINT (672481.33 6590486.05)', 'WGS84': 'POINT (18.039726 59.41753)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,85.89,1,"{'SWEREF99TM': 'POINT (671785.64 6577354.17)', 'WGS84': 'POINT (18.017008 59.300053)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,84.64,1,"{'SWEREF99TM': 'POINT (674062.97 6592456.85)', 'WGS84': 'POINT (18.069155 59.43455)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,840,76.29,1,"{'SWEREF99TM': 'POINT (669200.24 6576031.99)', 'WGS84': 'POINT (17.970638 59.289238)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,60,110.16,1,"{'SWEREF99TM': 'POINT (672551.03 6583523.86)', 'WGS84': 'POINT (18.035362 59.35507)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,91.58,1,"{'SWEREF99TM': 'POINT (672405.86 6590365.61)', 'WGS84': 'POINT (18.038301 59.41648)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,75.31,1,"{'SWEREF99TM': 'POINT (671054.35 6578686.13)', 'WGS84': 'POINT (18.00524 59.312294)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,420,61.41,1,"{'SWEREF99TM': 'POINT (672075.41 6577462.18)', 'WGS84': 'POINT (18.022175 59.300903)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,900,78.02,1,"{'SWEREF99TM': 'POINT (671122.78 6582165.39)', 'WGS84': 'POINT (18.0092 59.343468)'}",4
2025-08-03T10:46:00.000+02:00,anyVehicle,120,79.02,1,"{'SWEREF99TM': 'POINT (676649.27 6593769.19)', 'WGS84': 'POINT (18.115763 59.44524)'}",4
2025-08-03T10:43:00.000+02:00,anyVehicle,60,85.32,1,"{'SWEREF99TM': 'POINT (673845.33 6591790.83)', 'WGS84': 'POINT (18.064783 59.42867)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,120,51.12,1,"{'SWEREF99TM': 'POINT (671116.16 6576941.06)', 'WGS84': 'POINT (18.004942 59.29662)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,69.42,1,"{'SWEREF99TM': 'POINT (671243.31 6581893.07)', 'WGS84': 'POINT (18.011099 59.340977)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,81.55,1,"{'SWEREF99TM': 'POINT (671388.8 6577203.07)', 'WGS84': 'POINT (18.00993 59.29886)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,72.5,1,"{'SWEREF99TM': 'POINT (670477.36 6576227.43)', 'WGS84': 'POINT (17.99318 59.290478)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,900,89.66,1,"{'SWEREF99TM': 'POINT (675894.16 6593678.56)', 'WGS84': 'POINT (18.102392 59.444744)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,600,96.16,1,"{'SWEREF99TM': 'POINT (672236.39 6589789.12)', 'WGS84': 'POINT (18.034857 59.41138)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,480,85.46,1,"{'SWEREF99TM': 'POINT (673841.09 6591723)', 'WGS84': 'POINT (18.064653 59.428062)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,240,105.57,1,"{'SWEREF99TM': 'POINT (670919.54 6578974.83)', 'WGS84': 'POINT (18.003103 59.314938)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,79.88,1,"{'SWEREF99TM': 'POINT (671417.12 6578144.85)', 'WGS84': 'POINT (18.011173 59.307293)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,85.02,1,"{'SWEREF99TM': 'POINT (672435.67 6588566.71)', 'WGS84': 'POINT (18.03738 59.400337)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,76.62,1,"{'SWEREF99TM': 'POINT (671210.96 6577101.45)', 'WGS84': 'POINT (18.006731 59.29802)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,480,68.85,1,"{'SWEREF99TM': 'POINT (671266.7 6581659.32)', 'WGS84': 'POINT (18.011324 59.33887)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1620,70.33,1,"{'SWEREF99TM': 'POINT (670672.71 6579310.8)', 'WGS84': 'POINT (17.999039 59.31805)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,660,99.29,1,"{'SWEREF99TM': 'POINT (671611.04 6578014.96)', 'WGS84': 'POINT (18.014471 59.30605)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,60,59.0,1,"{'SWEREF99TM': 'POINT (669020.28 6576000.15)', 'WGS84': 'POINT (17.967459 59.289024)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1440,82.17,1,"{'SWEREF99TM': 'POINT (676888.76 6593859.55)', 'WGS84': 'POINT (18.120054 59.44595)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,180,38.52,1,"{'SWEREF99TM': 'POINT (680080.03 6579080.14)', 'WGS84': 'POINT (18.163866 59.312077)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1200,72.23,1,"{'SWEREF99TM': 'POINT (671259.73 6581659.86)', 'WGS84': 'POINT (18.011202 59.33888)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,360,79.08,1,"{'SWEREF99TM': 'POINT (672475.89 6588246.52)', 'WGS84': 'POINT (18.03783 59.39745)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,420,62.23,1,"{'SWEREF99TM': 'POINT (674280.65 6592653.66)', 'WGS84': 'POINT (18.073147 59.436226)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,75.82,1,"{'SWEREF99TM': 'POINT (675893.48 6593681.51)', 'WGS84': 'POINT (18.102383 59.44477)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1380,76.41,1,"{'SWEREF99TM': 'POINT (677374.36 6594158.91)', 'WGS84': 'POINT (18.128853 59.44843)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,74.9,1,"{'SWEREF99TM': 'POINT (672531.96 6588101.9)', 'WGS84': 'POINT (18.0387 59.39613)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,900,87.36,1,"{'SWEREF99TM': 'POINT (670851.4 6576604.98)', 'WGS84': 'POINT (18.000034 59.293713)'}",4
2025-08-03T10:46:00.000+02:00,anyVehicle,120,85.68,1,"{'SWEREF99TM': 'POINT (672075.04 6577465.56)', 'WGS84': 'POINT (18.022171 59.300934)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1440,78.18,1,"{'SWEREF99TM': 'POINT (671213.23 6577099.42)', 'WGS84': 'POINT (18.00677 59.298)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,120,79.2,1,"{'SWEREF99TM': 'POINT (671234.05 6581888.83)', 'WGS84': 'POINT (18.010933 59.340942)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,420,87.22,1,"{'SWEREF99TM': 'POINT (674054.48 6592422.43)', 'WGS84': 'POINT (18.068977 59.434246)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,240,67.14,1,"{'SWEREF99TM': 'POINT (671234.79 6580656.97)', 'WGS84': 'POINT (18.009968 59.329895)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1140,76.96,1,"{'SWEREF99TM': 'POINT (671882.76 6577800.54)', 'WGS84': 'POINT (18.019066 59.304016)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,240,77.49,1,"{'SWEREF99TM': 'POINT (674220.91 6592633.46)', 'WGS84': 'POINT (18.072079 59.43607)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,600,89.5,1,"{'SWEREF99TM': 'POINT (672852.96 6587658)', 'WGS84': 'POINT (18.043987 59.392017)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,480,60.26,1,"{'SWEREF99TM': 'POINT (671382.84 6578207.96)', 'WGS84': 'POINT (18.010622 59.307873)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1140,79.62,1,"{'SWEREF99TM': 'POINT (670594.22 6579841.53)', 'WGS84': 'POINT (17.998081 59.32284)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1260,65.07,1,"{'SWEREF99TM': 'POINT (671195.34 6581947.05)', 'WGS84': 'POINT (18.0103 59.34148)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,420,87.58,1,"{'SWEREF99TM': 'POINT (671885.18 6577802.36)', 'WGS84': 'POINT (18.01911 59.30403)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,78.08,1,"{'SWEREF99TM': 'POINT (670623.27 6576316.94)', 'WGS84': 'POINT (17.995808 59.29122)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,480,93.02,1,"{'SWEREF99TM': 'POINT (672215.23 6589492.51)', 'WGS84': 'POINT (18.034246 59.40873)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,88.78,1,"{'SWEREF99TM': 'POINT (677303.29 6594076.43)', 'WGS84': 'POINT (18.127533 59.44772)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,76.84,1,"{'SWEREF99TM': 'POINT (670885.49 6580158.38)', 'WGS84': 'POINT (18.003443 59.325565)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1140,76.36,1,"{'SWEREF99TM': 'POINT (671784.32 6577882.43)', 'WGS84': 'POINT (18.017405 59.30479)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,600,87.95,1,"{'SWEREF99TM': 'POINT (672478.59 6588201.56)', 'WGS84': 'POINT (18.037842 59.397045)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,91.8,1,"{'SWEREF99TM': 'POINT (671256.89 6581660.16)', 'WGS84': 'POINT (18.011152 59.338882)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,360,97.2,1,"{'SWEREF99TM': 'POINT (672404.47 6588869.87)', 'WGS84': 'POINT (18.037075 59.40307)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,91.22,1,"{'SWEREF99TM': 'POINT (670482.03 6576217.86)', 'WGS84': 'POINT (17.993254 59.29039)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,85.96,1,"{'SWEREF99TM': 'POINT (674276.49 6592659.42)', 'WGS84': 'POINT (18.073078 59.43628)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,85.32,1,"{'SWEREF99TM': 'POINT (671265.37 6578316.65)', 'WGS84': 'POINT (18.008648 59.308895)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,360,95.7,1,"{'SWEREF99TM': 'POINT (673194.78 6591078.13)', 'WGS84': 'POINT (18.052757 59.422546)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,76.4,1,"{'SWEREF99TM': 'POINT (670816.99 6579108.02)', 'WGS84': 'POINT (18.00141 59.316174)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1320,76.05,1,"{'SWEREF99TM': 'POINT (669200.39 6576028.6)', 'WGS84': 'POINT (17.970638 59.289207)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,60,61.92,1,"{'SWEREF99TM': 'POINT (670665.14 6579304.93)', 'WGS84': 'POINT (17.998901 59.318)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,92.16,1,"{'SWEREF99TM': 'POINT (670857.02 6576600.98)', 'WGS84': 'POINT (18.00013 59.293674)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,75.21,1,"{'SWEREF99TM': 'POINT (670672.63 6579970.98)', 'WGS84': 'POINT (17.99956 59.32397)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,98.85,1,"{'SWEREF99TM': 'POINT (669276.87 6576014.14)', 'WGS84': 'POINT (17.971968 59.289047)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,240,102.87,1,"{'SWEREF99TM': 'POINT (677688.9 6594905.48)', 'WGS84': 'POINT (18.135012 59.45499)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1080,80.02,1,"{'SWEREF99TM': 'POINT (677173.42 6593998)', 'WGS84': 'POINT (18.125181 59.44707)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,87.88,1,"{'SWEREF99TM': 'POINT (668184.2 6575899.6)', 'WGS84': 'POINT (17.952724 59.288456)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,81.12,1,"{'SWEREF99TM': 'POINT (672846.85 6587656.45)', 'WGS84': 'POINT (18.043879 59.392006)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,900,80.54,1,"{'SWEREF99TM': 'POINT (673805.04 6591651.57)', 'WGS84': 'POINT (18.063961 59.427437)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1080,78.48,1,"{'SWEREF99TM': 'POINT (676468.9 6593755.63)', 'WGS84': 'POINT (18.112576 59.445194)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,59.97,1,"{'SWEREF99TM': 'POINT (672233.23 6589789.4)', 'WGS84': 'POINT (18.034801 59.411385)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1140,83.35,1,"{'SWEREF99TM': 'POINT (671151.62 6577011.14)', 'WGS84': 'POINT (18.00562 59.297234)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,480,104.94,1,"{'SWEREF99TM': 'POINT (671385.81 6577208.89)', 'WGS84': 'POINT (18.009882 59.298912)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,420,63.46,1,"{'SWEREF99TM': 'POINT (670879.23 6576600.71)', 'WGS84': 'POINT (18.000519 59.293663)'}",4
2025-08-03T10:45:00.000+02:00,anyVehicle,60,78.84,1,"{'SWEREF99TM': 'POINT (675585.96 6593523.38)', 'WGS84': 'POINT (18.096838 59.44348)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1080,76.46,1,"{'SWEREF99TM': 'POINT (661808.05 6570421.12)', 'WGS84': 'POINT (17.836853 59.241806)'}",4
2025-08-03T09:44:00.000+02:00,anyVehicle,60,81.0,1,"{'SWEREF99TM': 'POINT (668186.51 6575894.17)', 'WGS84': 'POINT (17.95276 59.288406)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,92.1,1,"{'SWEREF99TM': 'POINT (682771.99 6579545.18)', 'WGS84': 'POINT (18.21147 59.31509)'}",4
2025-08-03T00:59:00.000+02:00,anyVehicle,60,73.44,1,"{'SWEREF99TM': 'POINT (682776.97 6579556.9)', 'WGS84': 'POINT (18.211567 59.315193)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,68.55,1,"{'SWEREF99TM': 'POINT (671835.05 6584521.97)', 'WGS84': 'POINT (18.023584 59.36431)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,660,70.95,14,"{'SWEREF99TM': 'POINT (320877.81 6402367.69)', 'WGS84': 'POINT (11.991846 57.72766)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,420,66.91,14,"{'SWEREF99TM': 'POINT (320880.19 6402370.13)', 'WGS84': 'POINT (11.991884 57.727684)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,1260,108.7,1,"{'SWEREF99TM': 'POINT (665272.03 6598264.15)', 'WGS84': 'POINT (17.918879 59.49018)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,60,72.83,1,"{'SWEREF99TM': 'POINT (663585.01 6610921.92)', 'WGS84': 'POINT (17.898872 59.604362)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1380,92.43,1,"{'SWEREF99TM': 'POINT (665245 6587952.09)', 'WGS84': 'POINT (17.91044 59.39771)'}",4
2025-08-03T10:46:00.000+02:00,anyVehicle,300,73.01,1,"{'SWEREF99TM': 'POINT (675800.04 6576479.82)', 'WGS84': 'POINT (18.086683 59.29056)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,240,40.14,1,"{'SWEREF99TM': 'POINT (673907.01 6580648.17)', 'WGS84': 'POINT (18.056856 59.328724)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,40.24,1,"{'SWEREF99TM': 'POINT (673974.95 6580681.07)', 'WGS84': 'POINT (18.058075 59.32899)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,60,45.72,1,"{'SWEREF99TM': 'POINT (673706.05 6580787.83)', 'WGS84': 'POINT (18.053442 59.33006)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,180,67.2,1,"{'SWEREF99TM': 'POINT (675648.98 6577018.19)', 'WGS84': 'POINT (18.084473 59.295452)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,68.08,1,"{'SWEREF99TM': 'POINT (675687.02 6576842.98)', 'WGS84': 'POINT (18.084997 59.293865)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,900,67.54,1,"{'SWEREF99TM': 'POINT (674585.05 6579846.02)', 'WGS84': 'POINT (18.068106 59.32125)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,420,71.74,1,"{'SWEREF99TM': 'POINT (675585 6577168.8)', 'WGS84': 'POINT (18.083473 59.29683)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,420,45.57,1,"{'SWEREF99TM': 'POINT (675136.99 6578180.95)', 'WGS84': 'POINT (18.076439 59.30609)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,360,42.54,1,"{'SWEREF99TM': 'POINT (673974.05 6580681.88)', 'WGS84': 'POINT (18.05806 59.329)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,480,67.1,1,"{'SWEREF99TM': 'POINT (675456.05 6577467.84)', 'WGS84': 'POINT (18.081455 59.299564)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,69.09,1,"{'SWEREF99TM': 'POINT (674633.03 6579706.15)', 'WGS84': 'POINT (18.068834 59.319977)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,68.79,1,"{'SWEREF99TM': 'POINT (674328.96 6580385.96)', 'WGS84': 'POINT (18.064049 59.3262)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,180,47.16,1,"{'SWEREF99TM': 'POINT (673744 6580780.22)', 'WGS84': 'POINT (18.054102 59.329975)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,40.48,1,"{'SWEREF99TM': 'POINT (674599.02 6579755.2)', 'WGS84': 'POINT (18.068277 59.32043)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,600,70.99,1,"{'SWEREF99TM': 'POINT (675090.04 6578166.02)', 'WGS84': 'POINT (18.075603 59.305977)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,60,42.84,1,"{'SWEREF99TM': 'POINT (673762.01 6580735.95)', 'WGS84': 'POINT (18.054382 59.32957)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,600,61.6,1,"{'SWEREF99TM': 'POINT (675383.04 6577661)', 'WGS84': 'POINT (18.080332 59.301327)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,420,61.51,1,"{'SWEREF99TM': 'POINT (675554.98 6577210.8)', 'WGS84': 'POINT (18.082981 59.29722)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,58.6,1,"{'SWEREF99TM': 'POINT (674400.03 6580287.14)', 'WGS84': 'POINT (18.065216 59.325283)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,600,66.17,1,"{'SWEREF99TM': 'POINT (675475.02 6577455.11)', 'WGS84': 'POINT (18.081778 59.299442)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,660,52.27,1,"{'SWEREF99TM': 'POINT (674544 6579970.04)', 'WGS84': 'POINT (18.067486 59.32238)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,240,48.87,1,"{'SWEREF99TM': 'POINT (674097.05 6580613.94)', 'WGS84': 'POINT (18.060163 59.32834)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,60,33.84,1,"{'SWEREF99TM': 'POINT (673973.99 6580683.15)', 'WGS84': 'POINT (18.05806 59.32901)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,420,66.14,1,"{'SWEREF99TM': 'POINT (674189.99 6580516.97)', 'WGS84': 'POINT (18.061716 59.32743)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,840,65.52,1,"{'SWEREF99TM': 'POINT (674957.03 6578643.98)', 'WGS84': 'POINT (18.073658 59.310318)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1080,56.34,1,"{'SWEREF99TM': 'POINT (674543.03 6579970)', 'WGS84': 'POINT (18.067469 59.32238)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1140,54.72,1,"{'SWEREF99TM': 'POINT (674958.98 6578644.07)', 'WGS84': 'POINT (18.073692 59.310318)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,840,59.55,1,"{'SWEREF99TM': 'POINT (674797 6579158.99)', 'WGS84': 'POINT (18.071268 59.315002)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,480,67.27,1,"{'SWEREF99TM': 'POINT (675306.03 6577740.82)', 'WGS84': 'POINT (18.079046 59.302074)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,65.32,1,"{'SWEREF99TM': 'POINT (675520.04 6577338.08)', 'WGS84': 'POINT (18.082472 59.298374)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,240,67.32,1,"{'SWEREF99TM': 'POINT (675712 6576808.83)', 'WGS84': 'POINT (18.085407 59.29355)'}",4
2025-08-03T10:46:00.000+02:00,anyVehicle,240,45.09,1,"{'SWEREF99TM': 'POINT (675649.98 6577017.81)', 'WGS84': 'POINT (18.08449 59.29545)'}",4
2025-08-03T10:16:00.000+02:00,anyVehicle,60,30.96,1,"{'SWEREF99TM': 'POINT (675740.94 6576656.18)', 'WGS84': 'POINT (18.08579 59.292168)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,600,92.23,1,"{'SWEREF99TM': 'POINT (655996.96 6566716.01)', 'WGS84': 'POINT (17.732449 59.21075)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,60,87.0,1,"{'SWEREF99TM': 'POINT (667018.05 6593863.88)', 'WGS84': 'POINT (17.946228 59.450027)'}",4
2025-08-03T10:45:00.000+02:00,anyVehicle,180,39.0,1,"{'SWEREF99TM': 'POINT (667989.73 6575836.54)', 'WGS84': 'POINT (17.949266 59.287968)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1200,87.3,1,"{'SWEREF99TM': 'POINT (668520.07 6575985.97)', 'WGS84': 'POINT (17.95868 59.289097)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,76.0,1,"{'SWEREF99TM': 'POINT (668892.57 6576023.81)', 'WGS84': 'POINT (17.965239 59.289288)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1620,75.7,1,"{'SWEREF99TM': 'POINT (668892.61 6576020.41)', 'WGS84': 'POINT (17.965237 59.289257)'}",4
